TITLE	PUBLISHER	REG_DATE
장애인 고용촉진 활성화 대책	노동부 고용정책실 장애인고용과	19990210
정보통신 이용자보호 추진계획	정보통신부 정보통신정책실 정보통신정책과 	19970103
지역사회 통합 돌봄&#40;커뮤니티케어&#41; 선도사업 추진계획	보건복지부 사회보장위원회 커뮤니티케어추진단	20190110
제1차 고령자 고용촉진 기본계획 	노동부 고용정책본부 평등정책기획팀	20060104
복지 위기가구 발굴대책 보완조치	보건복지부 사회복지정책실 지역복지과	20190905
청년고용 촉진대책	노동부 고용평등국 청년고령자고용과	20050129
사회복지담당공무원 확충 및 관리방안	사회보장위원회	20141029
고령자 뉴스타트 프로그램 시범사업 실시	노동부 고용정책본부 고령자고용팀	20070713
정보보호산업 발전대책	정보통신부 정보화기획실 정보보호과	19971126
고령자 인재은행 사업운영 방향	노동부 고용정책본부 고령자고용팀	20080206
용모·나이를 중시하는 여성채용 관행 현황 및 개선방안	노동부 고용정책본부	20061227
신주인수권부사채&#40;BW&#41;의 불공정 발행에 대한 대책 마련	금융감독원 기업공시국 기업금융제도과	20000529
장애인 고용률 3% 달성을 위한 장기계획 수립	노동부 고용정책실 장애인고용과	20090416
글로벌 청년리더 양성계획&#40;2009~2013&#41;	노동부 고용정책실 청년고용대책과	20080429
전자문서 교환시 한글처리 대책	정보통신부 정보화기획실 정보보호과	19980504
50+ 새일터 적응지원 사업 시행	고용노동부 고용정책실 고령사회인력정책팀	20120321
제4차 남녀고용평등과 일·가정 양립 기본계획&#40;2008~2012&#41;	노동부 고용정책실 여성고용과	20080711
혁신성장 실현을 위한 5G+ 전략	과학기술정보통신부 정보통신정책실 인터넷융합정책관 정책총괄과	20190408
장애인고용 종합대책	고용노동부 고용정책실 장애인고용과	20150128
&#39;94.9-&#39;95.8 최저임금안 심의·의결	노동부 근로기준국 임금복지과	19940706
외국인 산업기술연수인력 실태 및 개선방안	상공자원부 산업정책국 산업진흥과	19941217
PC통신 및 인터넷 이용환경의 획기적 개선을 위한 종합대책	정보통신부 정보통신지원국 부가통신과	20000501
사회복지전달체계 개선 방안	보건복지부 지역보건복지혁신사업단	20050224
&#39;95.9-&#39;96.8 최저임금안 심의·의결	노동부 최저임금심의위원회	19950706
&#39;96.9-&#39;97.8 최저임금안 심의·의결	노동부 최저임금심의위원회	19960706
청년고용 촉진대책	노동부 고용정책실 청년고용대책과	20080829
인터넷방송산업 종합 육성방안	정보통신부 정보통신정책국 지식정보산업과	20010410
외국인력의 보호 및 관리에 관한 종합대책	노동부 직업안정국 고용정책과	19950213
퇴직 이후 재취업을 돕는 이모작지원사업 실시	고용노동부 고용정책실 고령사회인력정책과	20150316
&#39;97.9-&#39;98.8 최저임금안 심의·의결	노동부 최저임금심의위원회	19970725
자회사형 표준사업장과 직업능력개발 활성화를 중점으로 한 장애인고용 촉진방안	고용노동부 고용정책실 장애인고용과	20160419
&#39;98.9-&#39;99.8  최저임금안 심의·의결	최저임금심의위원회	19980723
블록체인 기술 발전전략	과학기술정보통신부 정보통신정책실 인터넷융합정책관 융합신산업과	20180621
미래산업 청년리더 10만명 양성계획&#40;2009~2013&#41;	기획재정부 경제정책국 인력정책과	20080912
&#39;02.9-&#39;03.8 최저임금안 심의·의결	최저임금위원회	20020628
&#39;03.9-&#39;04.8 최저임금안 결정·고시	노동부 근로기준국	20030730
재직근로자의 생애경력 관리 및 능력개발을 지원하는 &#39;근로자 생애설계서비스&#39; 지원	고용노동부 고용정책실 고령사회인력정책과	20160302
&#39;04.9-&#39;05.8 최저임금안 결정·고시	노동부 근로기준국 임금정책과	20040803
인터넷 신산업 육성 방안 : 아이디어가 세상을 바꾸는 인터넷 구현	미래창조과학부 정보화전략국 지능통신정책과	20130605
국가 사이버위기 종합대책	방송통신위원회 네트워크정책국 네트워크정보보호팀	20090914
&#39;05.9-&#39;06.8 최저임금안 결정·고시	노동부 근로기준국 임금정책과	20050414
국가 사이버안보 마스터플랜	방송통신위원회 네트워크정책국 네트워크정보보호팀	20110808
고령화 시대, 생애고용을 위한 장년 고용서비스 강화 방안	고용노동부 고용정책실 고령사회인력정책과	20161020
국가 사이버안보 종합대책	미래창조과학부 정보화전략국 정보보호정책과	20130704
유휴간호사 재취업 촉진방안	노동부 고용정책실 여성고용과	20080929
2007년  최저임금안 심의·의결	노동부 근로기준국 임금근로시간정책팀	20060803
무제한인터넷주소&#40;IPv6&#41; 확산 로드맵	미래창조과학부 정보통신정책실 인터넷융합정책관 인터넷정책과	20140327
2008년 최저임금안 심의·의결	최저임금위원회	20070802
여성고용 촉진대책	노동부 고용정책실 여성고용과	20081129
인터넷데이터센터 발전 방안	정보통신부 정보화기획실 인터넷정책과	20000509
`96년도 외국인력 신규 도입규모 및 개선방안	재정경제원 경제정책국 인력기술과	19960217
차세대 IDC 그린화 추진방안	지식경제부 성장동력실 정보통신산업정책관 정보통신산업과	20090716
2009년 최저임금안 심의·의결	노동부 근로기준국 근로기준과	20080723
&#39;신중년 인생 3모작 기반구축 계획&#39; 발표	고용노동부 고용정책실 고령사회인력정책과	20170809
외국인산업연수제도 종합개선방안	중소기업청	20000619
2010년 최저임금안 심의·의결	노동부 근로기준국 근로기준과	20090804
청년고용 추가대책	노동부 고용정책실 청년고용대책과	20090319
5인 이상 사업장에도 최저임금  적용 확대	노동부 근로기준국 임금복지과	19990310
&#39;99.9-&#39;00.8 최저임금안 심의·의결 	노동부 근로기준국 임금복지과	19990720
전산업 모든 사업장에 최저임금  적용 확대&#40;&#39;00.9-&#39;01.8 최저임금  포함&#41;	노동부 근로기준국 임금정책과	20001031
2011년 최저임금안 심의·의결	최저임금위원회	20100706
청년·중소기업 인력 미스매치 해소대책	노동부 고용정책실 고용정책과	20091224
해외투자기업 산업연수생 보호지침 마련	노동부 근로기준국 근로기준과	19991123
장애인 고등교육 지원방안 - 장애대학생 맞춤형 취업지원사업 추진	교육과학기술부 교육복지국 특수교육과	20111228
2012년 최저임금 확정·고시	고용노동부 노사정책실 근로개선정책과	20110802
외국인의 고용 및 관리 효율화 방안	노동부 고용정책실 고용정책과	20000930
청년 내 일 만들기&#40;제1차 프로젝트&#41;	고용노동부 고용정책실 청년고용대책과	20101015
제2차 고령자 고용촉진 기본계획 &#40;&#39;12~&#39;16&#41;	고용노동부 고용정책실 고령사회인력정책팀	20111229
`19년도 외국인력 도입·운용계획	고용노동부 기획조정실 외국인력담당관실	20181220
2013년 최저임금 심의·의결	최저임금위원회	20120703
2014년 최저임금 심의·의결	고용노동부 최저임금심의위원회	20130706
2015년 최저임금 확정·고시	고용노동부 노동정책실 근로개선정책과	20140804
2016년 최저임금 확정·고시	최저임금위원회	20150709
외국인 산업연수생 인권신장 종합대책	중소기업청	20010117
인터넷 산업 강국 건설을 위한 IPv6 보급 촉진 기본계획 II	정보통신부 미래정보전략본부 IT인프라정책팀	20061228
장애인복지공장 설립지원에 관한 방안	노동부 고용정책실 장애인고용과	19950603
청년 내 일 만들기&#40;제2차 프로젝트&#41;	고용노동부 고용정책실 청년고용기획과	20110519
2017년 최저임금안 심의·의결	최저임금위원회	20160728
경비직 고령근로자 맞춤형 고용지원 방안	고용노동부 노동정책실 근로개선정책과	20141203
2018년 최저임금안 심의·의결	최저임금심의위원회	20170717
외국인 고용허가제 도입방안	외국인고용대책단	20030328
정보보안 산업 활성화 방안	지식경제부 성장동력실 정보통신산업정책관 전자정보산업과	20101217
&#39;중장년 일자리 희망센터&#39; 지정을 통한 종합전직지원서비스 지원	고용노동부 고용정책실 고령사회인력정책팀	20130130
중동지역 전문인력 진출 활성화 방안	고용노동부 고용정책실 청년고용기획과	20120224
2019년 최저임금안 심의·의결	최저임금위원회	20180717
민간분야 ActiveX 이용 개선방안	미래창조과학부 정보통신정책실 인터넷융합정책관 인터넷제도혁신과	20150401
고졸시대 정착을 위한 선취업 후진학 및 열린 고용 강화방안	고용노동부 고용정책실 노동시장정책과	20120713
데이터·AI경제 활성화 계획&#40;2019~2023&#41;	과학기술정보통신부 정보통신정책실 인터넷융합정책관 융합신산업과	20190116
 제2차 클라우드컴퓨팅 발전 기본계획&#40;2019~2021&#41; 	과학기술정보통신부 정보통신정책실 인터넷융합정책관 정책총괄과	20181231
클라우드 컴퓨팅 활성화 종합계획	지식경제부 성장동력실 정보통신산업정책관 정보통신산업과	20091231
외국인근로자의 고용 등에 관한 법률 제정	노동부 외국인고용대책단	20030808
클라우드 컴퓨팅 확산 및 경쟁력 강화 전략	지식경제부 성장동력실 정보통신산업정책관 정보통신산업과	20110512
청년고용정책 추진방안	고용노동부 고용정책실 청년고용기획과	20130912
클라우드 산업 육성 계획	미래창조과학부 정보통신방송정책실 소프트웨어정책관 인터넷신산업팀	20140115
`04년도 외국인력 수급계획	노동부 고용정책실 외국인력정책과	20040325
2020년 최저임금 확정·고시	고용노동부 노동정책실 근로기준정책과	20190805
서비스분야 외국국적동포 취업관리제 실시	노동부 고용정책실 고용정책과	20021205
제1차 신직업 육성 추진계획	고용노동부 고용정책실 고용서비스정책과	20140319
